Resource,region,region_tech,technology,cluster,R_ID,Zone,Num_VRE_Bins,THERM,VRE,MUST_RUN,STOR,FLEX,HYDRO,LDS,CapRes_1,CapRes_2,Min_Share,Max_Share,Existing_Cap_MWh,Existing_Cap_MW,Existing_Charge_Cap_MW,num_units,unmodified_existing_cap_mw,New_Build,Cap_Size,Min_Cap_MW,Max_Cap_MW,Max_Cap_MWh,Min_Cap_MWh,Max_Charge_Cap_MW,Min_Charge_Cap_MW,Min_Share_percent,Max_Share_percent,capex_mw,Inv_Cost_per_MWyr,Fixed_OM_Cost_per_MWyr,capex_mwh,Inv_Cost_per_MWhyr,Fixed_OM_Cost_per_MWhyr,Var_OM_Cost_per_MWh,Var_OM_Cost_per_MWh_In,Inv_Cost_Charge_per_MWyr,Fixed_OM_Cost_Charge_per_MWyr,Start_Cost_per_MW,Start_Fuel_MMBTU_per_MW,Heat_Rate_MMBTU_per_MWh,heat_rate_mmbtu_mwh_iqr,heat_rate_mmbtu_mwh_std,Fuel,Min_Power,Self_Disch,Eff_Up,Eff_Down,Hydro_Energy_to_Power_Ratio,Min_Duration,Max_Duration,Reg_Max,Rsv_Max,Reg_Cost,Rsv_Cost,Max_Flexible_Demand_Delay,Max_Flexible_Demand_Advance,Flexible_Demand_Energy_Eff,CO2_Capture_Rate,CO2_Capture_Cost_per_Metric_Ton,co2_pipeline_annuity_mw,co2_pipeline_capex_mw,storage_cost_tonne,tonne_co2_captured_mwh,co2_cost_mwh,Ramp_Up_Percentage,Ramp_Dn_Percentage,Up_Time,Down_Time,spur_miles,spur_capex,offshore_spur_miles,offshore_spur_capex,tx_miles,tx_capex,interconnect_annuity,interconnect_capex_mw,regional_cost_multiplier,Capital_Recovery_Period,WACC,Lifetime,Min_Retired_Cap_MW,Min_Retired_Energy_Cap_MW,Min_Retired_Charge_Cap_MW,variable_CF,RETRO,Num_RETRO_Sources,Retro1_Source,Retro1_Efficiency,Retro1_Inv_Cost_per_MWyr,Retro2_Source,Retro2_Efficiency,Retro2_Inv_Cost_per_MWyr,CapRes_3,CapRes_4,CapRes_5,CapRes_6,CapRes_7,CapRes_8,CapRes_9,CapRes_10,ESR_1,ESR_2,ESR_3,ESR_4,ESR_5,ESR_6,ESR_7,ESR_8,ESR_9,ESR_10,ESR_11,ESR_12,ESR_13,ESR_14,ESR_15,ESR_16,MinCapTag_1,MinCapTag_2,MinCapTag_3,MinCapTag_4,MinCapTag_5,Retro3_Source,Retro3_Efficiency,gen_is_variable,Retro3_Inv_Cost_per_MWyr,wacc_real,old_Inv_Cost_per_MWyr,old_Inv_Cost_per_MWhyr,original_Fixed_OM_Cost_per_MWyr,original_Fixed_OM_Cost_per_MWhyr
SRCE_landbasedwind_class3_moderate_22,SRCE,SRCE_LandbasedWind_Class3_Moderate_,LandbasedWind_Class3_Moderate_,22,1348,22,1,0,1,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,-1,1.0,0,1016.9,-1,0,0,0,0,0,1056205.005,86371,126131,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0.0,0,1.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,16317.994,319061.723,0.955,30,0.05,30,0,0,0,0.228846923,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.05,81951,0,39760,0
SRCE_landbasedwind_class3_moderate_23,SRCE,SRCE_LandbasedWind_Class3_Moderate_,LandbasedWind_Class3_Moderate_,23,1349,22,1,0,1,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,-1,1.0,0,4091.7,-1,0,0,0,0,0,1056205.005,102019,141779,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0.0,0,1.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,28620.768,559608.837,0.955,30,0.05,30,0,0,0,0.336247206,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.05,94254,0,39760,0
SRSE_naturalgas_ccccsavgcf_conservative_0,SRSE,SRSE_NaturalGas_CCCCSAvgCF_Conservative,NaturalGas_CCCCSAvgCF_Conservative,0,1350,23,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0.0,8641.0,0,0,0.0,-1,500.0,0,-1.0,-1,0,0,0,0,0,2324835.72,151040,218515,0.0,0,0,10.11,0.0,0,0,106,0.0,7.16,0.0,0.0,south_atlantic_naturalgas_ccs90,0.6,0,1.0,1.0,0.0,0,0,0.106666667,0.213333333,0,0,0,0,0,0.9,27,1469.015,17226.965,12.011,0.342,4.107,0.64,0.64,6,6,20,109980,0,0,0,0,0.0,0.0,0.944,30,0.05,30,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.93,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.05,148401,0,67475,0
SRSE_naturalgas_ccavgcf_moderate_0,SRSE,SRSE_NaturalGas_CCAvgCF_Moderate,NaturalGas_CCAvgCF_Moderate,0,1351,23,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,-1,500.0,0,-1.0,-1,0,0,0,0,0,921903.184,59110,87110,0.0,0,0,2.0,0.0,0,0,106,2.0,6.36,0.0,0.0,south_atlantic_naturalgas,0.3,0,1.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.64,0.64,6,6,10,54990,0,0,0,0,0.0,0.0,0.926,30,0.05,30,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.93,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,58124,0,28000,0
SRSE_naturalgas_ctavgcf_moderate_0,SRSE,SRSE_NaturalGas_CTAvgCF_Moderate,NaturalGas_CTAvgCF_Moderate,0,1352,23,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,-1,100.0,0,-1.0,-1,0,0,0,0,0,792959.542,51240,72240,0.0,0,0,5.0,0.0,0,0,137,3.5,9.72,0.0,0.0,south_atlantic_naturalgas,0.3,0,1.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,3.78,3.78,1,1,10,54990,0,0,0,0,0.0,0.0,0.924,30,0.05,30,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.93,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,50276,0,21000,0
SRSE_battery_moderate_0,SRSE,SRSE_Battery_*_Moderate,Battery_*_Moderate,0,1353,23,0,0,0,0,1,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,-1,1.0,0,-1.0,-1,0,0,0,0,0,255743.068,25082,31475,179357.704,17591,22074,0.15,0.15,0,0,0,0.0,0.0,0.0,0.0,None,0.0,0,0.92,0.92,0.0,1,10,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0.0,0.0,1.018,15,0.05,15,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,25084,17592,6393,4483
SRSE_nuclear_nuclear_moderate_0,SRSE,SRSE_Nuclear_Nuclear_Moderate,Nuclear_Nuclear_Moderate,0,1354,23,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,-1,2000.0,0,-1.0,-1,0,0,0,0,0,6996401.086,411815,557775,0.0,0,0,2.84,0.0,0,0,285,0.0,10.44,0.0,0.0,south_atlantic_uranium,0.5,0,1.0,1.0,0.0,0,0,0.041666667,0.083333333,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,24,24,0,0,0,0,0,0,0.0,0.0,1.01,40,0.05,40,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.93,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.05,411932,0,145960,0
SRSE_hydrogen_ctavgcf_moderate_0,SRSE,SRSE_Hydrogen_CTAvgCF_Moderate,Hydrogen_CTAvgCF_Moderate,0,1355,23,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,-1,100.0,0,-1.0,-1,0,0,0,0,0,872255.496,56006,77006,0.0,0,0,5.0,0.0,0,0,137,0.0,9.72,0.0,0.0,hydrogen,0.3,0,1.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,3.78,3.78,1,1,10,54990,0,0,0,0,0.0,0.0,0.924,30,0.05,30,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.93,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.05,55042,0,21000,0
SRSE_hydrogen_ccavgcf_moderate_0,SRSE,SRSE_Hydrogen_CCAvgCF_Moderate,Hydrogen_CCAvgCF_Moderate,0,1356,23,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,-1,500.0,0,-1.0,-1,0,0,0,0,0,1014093.503,64664,92664,0.0,0,0,2.0,0.0,0,0,106,0.0,6.36,0.0,0.0,hydrogen,0.3,0,1.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.64,0.64,6,6,10,54990,0,0,0,0,0.0,0.0,0.926,30,0.05,30,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.93,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.05,63675,0,28000,0
SRSE_utilitypv_class1_moderate_0,SRSE,SRSE_UtilityPV_Class1_Moderate_,UtilityPV_Class1_Moderate_,0,1357,23,1,0,1,0,0,0,0,0,0.0,0.0,0,0,0.0,18502.0,0,0,0.0,-1,1.0,0,18502.0,-1,0,0,0,0,0,845463.422,56240,72635,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0.0,0,1.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,2489.08,48667.548,0.965,30,0.05,30,0,0,0,0.247334629,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.05,55545,0,16395,0
SRSE_utilitypv_class1_moderate_1,SRSE,SRSE_UtilityPV_Class1_Moderate_,UtilityPV_Class1_Moderate_,1,1358,23,1,0,1,0,0,0,0,0,0.0,0.0,0,0,0.0,1726.0,0,0,0.0,-1,1.0,0,11537.4,-1,0,0,0,0,0,845463.422,56437,72832,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0.0,0,1.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,2644.633,51708.984,0.965,30,0.05,30,0,0,0,0.247162506,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.05,55700,0,16395,0
SRSE_utilitypv_class1_moderate_2,SRSE,SRSE_UtilityPV_Class1_Moderate_,UtilityPV_Class1_Moderate_,2,1359,23,1,0,1,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,-1,1.0,0,18125.8,-1,0,0,0,0,0,845463.422,59540,75935,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0.0,0,1.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,5084.306,99410.517,0.965,30,0.05,30,0,0,0,0.247147217,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.05,58140,0,16395,0
SRSE_utilitypv_class1_moderate_3,SRSE,SRSE_UtilityPV_Class1_Moderate_,UtilityPV_Class1_Moderate_,3,1360,23,1,0,1,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,-1,1.0,0,11888.3,-1,0,0,0,0,0,845463.422,58871,75266,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0.0,0,1.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,4557.678,89113.647,0.965,30,0.05,30,0,0,0,0.245247871,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.05,57613,0,16395,0
SRSE_utilitypv_class1_moderate_4,SRSE,SRSE_UtilityPV_Class1_Moderate_,UtilityPV_Class1_Moderate_,4,1361,23,1,0,1,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,-1,1.0,0,16829.9,-1,0,0,0,0,0,845463.422,62160,78555,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0.0,0,1.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,7144.134,139685.136,0.965,30,0.05,30,0,0,0,0.247637495,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.05,60200,0,16395,0
SRSE_utilitypv_class1_moderate_5,SRSE,SRSE_UtilityPV_Class1_Moderate_,UtilityPV_Class1_Moderate_,5,1362,23,1,0,1,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,-1,1.0,0,13188.3,-1,0,0,0,0,0,845463.422,61448,77843,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0.0,0,1.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,6584.342,128739.844,0.965,30,0.05,30,0,0,0,0.245607331,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.05,59640,0,16395,0
SRSE_utilitypv_class1_moderate_6,SRSE,SRSE_UtilityPV_Class1_Moderate_,UtilityPV_Class1_Moderate_,6,1363,23,1,0,1,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,-1,1.0,0,16779.2,-1,0,0,0,0,0,845463.422,64236,80631,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0.0,0,1.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,8776.394,171599.775,0.965,30,0.05,30,0,0,0,0.248128474,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.05,61832,0,16395,0
SRSE_utilitypv_class1_moderate_7,SRSE,SRSE_UtilityPV_Class1_Moderate_,UtilityPV_Class1_Moderate_,7,1364,23,1,0,1,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,-1,1.0,0,13260.9,-1,0,0,0,0,0,845463.422,63900,80295,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0.0,0,1.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,8512.119,166432.566,0.965,30,0.05,30,0,0,0,0.247221351,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.05,61568,0,16395,0
SRSE_utilitypv_class1_moderate_8,SRSE,SRSE_UtilityPV_Class1_Moderate_,UtilityPV_Class1_Moderate_,8,1365,23,1,0,1,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,-1,1.0,0,18445.1,-1,0,0,0,0,0,845463.422,65928,82323,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0.0,0,1.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,10106.646,197609.514,0.965,30,0.05,30,0,0,0,0.248019278,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.05,63162,0,16395,0
SRSE_utilitypv_class1_moderate_9,SRSE,SRSE_UtilityPV_Class1_Moderate_,UtilityPV_Class1_Moderate_,9,1366,23,1,0,1,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,-1,1.0,0,11543.9,-1,0,0,0,0,0,845463.422,65981,82376,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0.0,0,1.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,10147.788,198413.862,0.965,30,0.05,30,0,0,0,0.247866601,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.05,63203,0,16395,0
SRSE_landbasedwind_class3_moderate_0,SRSE,SRSE_LandbasedWind_Class3_Moderate_,LandbasedWind_Class3_Moderate_,0,1367,23,1,0,1,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,-1,1.0,0,2249.4,-1,0,0,0,0,0,1056205.005,105973,145733,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0.0,0,1.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,13578.693,265496.982,1.291,30,0.05,30,0,0,0,0.312829196,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.05,102288,0,39760,0
SRSE_landbasedwind_class3_moderate_1,SRSE,SRSE_LandbasedWind_Class3_Moderate_,LandbasedWind_Class3_Moderate_,1,1368,23,1,0,1,0,0,0,0,0,0.0,0.0,0,0,0.0,1205.0,0,0,0.0,-1,1.0,0,1205.2,-1,0,0,0,0,0,1056205.005,110943,150703,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0.0,0,1.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,17486.637,341905.646,1.291,30,0.05,30,0,0,0,0.365765333,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.05,106196,0,39760,0
SRSE_landbasedwind_class3_moderate_2,SRSE,SRSE_LandbasedWind_Class3_Moderate_,LandbasedWind_Class3_Moderate_,2,1369,23,1,0,1,0,0,0,0,0,0.0,0.0,0,0,0.0,3724.0,0,0,0.0,-1,1.0,0,3724.1,-1,0,0,0,0,0,1056205.005,106142,145902,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0.0,0,1.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,13712.209,268107.912,1.291,30,0.05,30,0,0,0,0.332504511,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.05,102422,0,39760,0
SRSE_landbasedwind_class3_moderate_3,SRSE,SRSE_LandbasedWind_Class3_Moderate_,LandbasedWind_Class3_Moderate_,3,1370,23,1,0,1,0,0,0,0,0,0.0,0.0,0,0,0.0,1386.0,0,0,0.0,-1,1.0,0,1386.2,-1,0,0,0,0,0,1056205.005,110999,150759,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0.0,0,1.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,17530.587,342764.855,1.291,30,0.05,30,0,0,0,0.34992516,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.05,106240,0,39760,0
SRSE_landbasedwind_class3_moderate_4,SRSE,SRSE_LandbasedWind_Class3_Moderate_,LandbasedWind_Class3_Moderate_,4,1371,23,1,0,1,0,0,0,0,0,0.0,0.0,0,0,0.0,4783.7,0,0,0.0,-1,1.0,0,4783.7,-1,0,0,0,0,0,1056205.005,114055,153815,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0.0,0,1.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,19932.929,389737.076,1.291,30,0.05,30,0,0,0,0.328674853,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.05,108642,0,39760,0
SRSE_landbasedwind_class3_moderate_5,SRSE,SRSE_LandbasedWind_Class3_Moderate_,LandbasedWind_Class3_Moderate_,5,1372,23,1,0,1,0,0,0,0,0,0.0,0.0,0,0,0.0,2544.0,0,0,0.0,-1,1.0,0,2544.2,-1,0,0,0,0,0,1056205.005,103379,143139,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0.0,0,1.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,11539.654,225628.222,1.291,30,0.05,30,0,0,0,0.312566012,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.05,100249,0,39760,0
SRSE_landbasedwind_class3_moderate_6,SRSE,SRSE_LandbasedWind_Class3_Moderate_,LandbasedWind_Class3_Moderate_,6,1373,23,1,0,1,0,0,0,0,0,0.0,0.0,0,0,0.0,1104.6,0,0,0.0,-1,1.0,0,1104.6,-1,0,0,0,0,0,1056205.005,120161,159921,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0.0,0,1.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,24733.658,483601.764,1.291,30,0.05,30,0,0,0,0.342678428,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.05,113443,0,39760,0
SRSE_landbasedwind_class3_moderate_7,SRSE,SRSE_LandbasedWind_Class3_Moderate_,LandbasedWind_Class3_Moderate_,7,1374,23,1,0,1,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,-1,1.0,0,141.8,-1,0,0,0,0,0,1056205.005,111058,150818,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0.0,0,1.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,17576.786,343670.593,1.291,30,0.05,30,0,0,0,0.289557844,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.05,106286,0,39760,0
SRSE_landbasedwind_class3_moderate_8,SRSE,SRSE_LandbasedWind_Class3_Moderate_,LandbasedWind_Class3_Moderate_,8,1375,23,1,0,1,0,0,0,0,0,0.0,0.0,0,0,0.0,1537.0,0,0,0.0,-1,1.0,0,4910.5,-1,0,0,0,0,0,1056205.005,121639,161399,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0.0,0,1.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,25895.857,506328.225,1.291,30,0.05,30,0,0,0,0.326339811,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.05,114605,0,39760,0
SRSE_landbasedwind_class3_moderate_9,SRSE,SRSE_LandbasedWind_Class3_Moderate_,LandbasedWind_Class3_Moderate_,9,1376,23,1,0,1,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,-1,1.0,0,566.6,-1,0,0,0,0,0,1056205.005,102312,142072,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0.0,0,1.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,10701.133,209233.217,1.291,30,0.05,30,0,0,0,0.295797586,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.05,99411,0,39760,0
