Region,Resource,Zone,Cluster,R_ID,SubsidyRevenue
SPPN,SPPN_landbasedwind_class3_moderate_21,19,21,1214,0.0
SPPN,SPPN_landbasedwind_class3_moderate_22,19,22,1215,0.0
SPPN,SPPN_landbasedwind_class3_moderate_23,19,23,1216,0.0
SPPN,SPPN_utilitypv_class1_moderate_0,19,0,1217,0.0
SPPN,SPPN_utilitypv_class1_moderate_1,19,1,1218,0.0
SPPN,SPPN_utilitypv_class1_moderate_2,19,2,1219,0.0
SPPN,SPPN_utilitypv_class1_moderate_3,19,3,1220,0.0
SPPN,SPPN_utilitypv_class1_moderate_4,19,4,1221,0.0
SPPN,SPPN_utilitypv_class1_moderate_5,19,5,1222,0.0
SPPN,SPPN_utilitypv_class1_moderate_6,19,6,1223,0.0
SPPN,SPPN_utilitypv_class1_moderate_7,19,7,1224,0.0
SPPN,SPPN_utilitypv_class1_moderate_8,19,8,1225,0.0
SPPN,SPPN_utilitypv_class1_moderate_9,19,9,1226,0.0
SPPS,SPPS_naturalgas_ccccsavgcf_conservative_0,20,0,1227,0.0
SPPS,SPPS_naturalgas_ccavgcf_moderate_0,20,0,1228,0.0
SPPS,SPPS_naturalgas_ctavgcf_moderate_0,20,0,1229,0.0
SPPS,SPPS_battery_moderate_0,20,0,1230,0.0
SPPS,SPPS_nuclear_nuclear_moderate_0,20,0,1231,0.0
SPPS,SPPS_hydrogen_ctavgcf_moderate_0,20,0,1232,0.0
SPPS,SPPS_hydrogen_ccavgcf_moderate_0,20,0,1233,0.0
SPPS,SPPS_landbasedwind_class3_moderate_0,20,0,1234,0.0
SPPS,SPPS_landbasedwind_class3_moderate_1,20,1,1235,0.0
SPPS,SPPS_landbasedwind_class3_moderate_2,20,2,1236,0.0
SPPS,SPPS_landbasedwind_class3_moderate_3,20,3,1237,0.0
SPPS,SPPS_landbasedwind_class3_moderate_4,20,4,1238,0.0
SPPS,SPPS_landbasedwind_class3_moderate_5,20,5,1239,0.0
SPPS,SPPS_landbasedwind_class3_moderate_6,20,6,1240,0.0
SPPS,SPPS_landbasedwind_class3_moderate_7,20,7,1241,0.0
SPPS,SPPS_landbasedwind_class3_moderate_8,20,8,1242,0.0
SPPS,SPPS_landbasedwind_class3_moderate_9,20,9,1243,0.0
SPPS,SPPS_landbasedwind_class3_moderate_10,20,10,1244,0.0
SPPS,SPPS_landbasedwind_class3_moderate_11,20,11,1245,0.0
SPPS,SPPS_landbasedwind_class3_moderate_12,20,12,1246,0.0
SPPS,SPPS_landbasedwind_class3_moderate_13,20,13,1247,0.0
SPPS,SPPS_landbasedwind_class3_moderate_14,20,14,1248,0.0
SPPS,SPPS_landbasedwind_class3_moderate_15,20,15,1249,0.0
SPPS,SPPS_landbasedwind_class3_moderate_16,20,16,1250,0.0
SPPS,SPPS_landbasedwind_class3_moderate_17,20,17,1251,0.0
SPPS,SPPS_landbasedwind_class3_moderate_18,20,18,1252,0.0
SPPS,SPPS_landbasedwind_class3_moderate_19,20,19,1253,0.0
SPPS,SPPS_landbasedwind_class3_moderate_20,20,20,1254,0.0
SPPS,SPPS_landbasedwind_class3_moderate_21,20,21,1255,0.0
SPPS,SPPS_landbasedwind_class3_moderate_22,20,22,1256,0.0
SPPS,SPPS_landbasedwind_class3_moderate_23,20,23,1257,0.0
SPPS,SPPS_utilitypv_class1_moderate_0,20,0,1258,0.0
SPPS,SPPS_utilitypv_class1_moderate_1,20,1,1259,0.0
SPPS,SPPS_utilitypv_class1_moderate_2,20,2,1260,0.0
SPPS,SPPS_utilitypv_class1_moderate_3,20,3,1261,0.0
SPPS,SPPS_utilitypv_class1_moderate_4,20,4,1262,0.0
SPPS,SPPS_utilitypv_class1_moderate_5,20,5,1263,0.0
SPPS,SPPS_utilitypv_class1_moderate_6,20,6,1264,0.0
SPPS,SPPS_utilitypv_class1_moderate_7,20,7,1265,0.0
SPPS,SPPS_utilitypv_class1_moderate_8,20,8,1266,0.0
SPPS,SPPS_utilitypv_class1_moderate_9,20,9,1267,0.0
SRCA,SRCA_naturalgas_ccccsavgcf_conservative_0,21,0,1268,0.0
SRCA,SRCA_naturalgas_ccavgcf_moderate_0,21,0,1269,0.0
SRCA,SRCA_naturalgas_ctavgcf_moderate_0,21,0,1270,0.0
SRCA,SRCA_battery_moderate_0,21,0,1271,0.0
SRCA,SRCA_nuclear_nuclear_moderate_0,21,0,1272,0.0
SRCA,SRCA_hydrogen_ctavgcf_moderate_0,21,0,1273,0.0
SRCA,SRCA_hydrogen_ccavgcf_moderate_0,21,0,1274,0.0
SRCA,SRCA_landbasedwind_class3_moderate_0,21,0,1275,0.0
SRCA,SRCA_landbasedwind_class3_moderate_1,21,1,1276,0.0
SRCA,SRCA_landbasedwind_class3_moderate_2,21,2,1277,0.0
SRCA,SRCA_landbasedwind_class3_moderate_3,21,3,1278,0.0
SRCA,SRCA_landbasedwind_class3_moderate_4,21,4,1279,0.0
SRCA,SRCA_landbasedwind_class3_moderate_5,21,5,1280,0.0
SRCA,SRCA_landbasedwind_class3_moderate_6,21,6,1281,0.0
SRCA,SRCA_landbasedwind_class3_moderate_7,21,7,1282,0.0
SRCA,SRCA_landbasedwind_class3_moderate_8,21,8,1283,0.0
SRCA,SRCA_landbasedwind_class3_moderate_9,21,9,1284,0.0
SRCA,SRCA_landbasedwind_class3_moderate_10,21,10,1285,0.0
SRCA,SRCA_landbasedwind_class3_moderate_11,21,11,1286,0.0
SRCA,SRCA_landbasedwind_class3_moderate_12,21,12,1287,0.0
SRCA,SRCA_landbasedwind_class3_moderate_13,21,13,1288,0.0
SRCA,SRCA_landbasedwind_class3_moderate_14,21,14,1289,0.0
SRCA,SRCA_utilitypv_class1_moderate_0,21,0,1290,0.0
SRCA,SRCA_utilitypv_class1_moderate_1,21,1,1291,0.0
SRCA,SRCA_utilitypv_class1_moderate_2,21,2,1292,0.0
SRCA,SRCA_utilitypv_class1_moderate_3,21,3,1293,0.0
SRCA,SRCA_utilitypv_class1_moderate_4,21,4,1294,0.0
SRCA,SRCA_utilitypv_class1_moderate_5,21,5,1295,0.0
SRCA,SRCA_utilitypv_class1_moderate_6,21,6,1296,0.0
SRCA,SRCA_utilitypv_class1_moderate_7,21,7,1297,0.0
SRCA,SRCA_utilitypv_class1_moderate_8,21,8,1298,0.0
SRCA,SRCA_utilitypv_class1_moderate_9,21,9,1299,0.0
SRCA,SRCA_offshorewind_class3_moderate_fixed_1_1,21,1,1300,0.0
SRCA,SRCA_offshorewind_class3_moderate_fixed_1_2,21,2,1301,0.0
SRCA,SRCA_offshorewind_class3_moderate_fixed_1_3,21,3,1302,0.0
SRCA,SRCA_offshorewind_class3_moderate_fixed_0_1,21,1,1303,0.0
SRCA,SRCA_offshorewind_class3_moderate_fixed_0_2,21,2,1304,0.0
SRCA,SRCA_offshorewind_class3_moderate_fixed_0_3,21,3,1305,0.0
SRCA,SRCA_offshorewind_class12_moderate_floating_0_1,21,1,1306,0.0
SRCA,SRCA_offshorewind_class12_moderate_floating_0_2,21,2,1307,0.0
SRCA,SRCA_offshorewind_class12_moderate_floating_0_3,21,3,1308,0.0
SRCE,SRCE_naturalgas_ccccsavgcf_conservative_0,22,0,1309,0.0
SRCE,SRCE_naturalgas_ccavgcf_moderate_0,22,0,1310,0.0
SRCE,SRCE_naturalgas_ctavgcf_moderate_0,22,0,1311,0.0
SRCE,SRCE_battery_moderate_0,22,0,1312,0.0
SRCE,SRCE_nuclear_nuclear_moderate_0,22,0,1313,0.0
SRCE,SRCE_hydrogen_ctavgcf_moderate_0,22,0,1314,0.0
SRCE,SRCE_hydrogen_ccavgcf_moderate_0,22,0,1315,0.0
SRCE,SRCE_utilitypv_class1_moderate_0,22,0,1316,0.0
SRCE,SRCE_utilitypv_class1_moderate_1,22,1,1317,0.0
SRCE,SRCE_utilitypv_class1_moderate_2,22,2,1318,0.0
SRCE,SRCE_utilitypv_class1_moderate_3,22,3,1319,0.0
SRCE,SRCE_utilitypv_class1_moderate_4,22,4,1320,0.0
SRCE,SRCE_utilitypv_class1_moderate_5,22,5,1321,0.0
SRCE,SRCE_utilitypv_class1_moderate_6,22,6,1322,0.0
SRCE,SRCE_utilitypv_class1_moderate_7,22,7,1323,0.0
SRCE,SRCE_utilitypv_class1_moderate_8,22,8,1324,0.0
SRCE,SRCE_utilitypv_class1_moderate_9,22,9,1325,0.0
SRCE,SRCE_landbasedwind_class3_moderate_0,22,0,1326,0.0
SRCE,SRCE_landbasedwind_class3_moderate_1,22,1,1327,0.0
SRCE,SRCE_landbasedwind_class3_moderate_2,22,2,1328,0.0
SRCE,SRCE_landbasedwind_class3_moderate_3,22,3,1329,0.0
SRCE,SRCE_landbasedwind_class3_moderate_4,22,4,1330,0.0
SRCE,SRCE_landbasedwind_class3_moderate_5,22,5,1331,0.0
SRCE,SRCE_landbasedwind_class3_moderate_6,22,6,1332,0.0
SRCE,SRCE_landbasedwind_class3_moderate_7,22,7,1333,0.0
SRCE,SRCE_landbasedwind_class3_moderate_8,22,8,1334,0.0
SRCE,SRCE_landbasedwind_class3_moderate_9,22,9,1335,0.0
SRCE,SRCE_landbasedwind_class3_moderate_10,22,10,1336,0.0
SRCE,SRCE_landbasedwind_class3_moderate_11,22,11,1337,0.0
SRCE,SRCE_landbasedwind_class3_moderate_12,22,12,1338,0.0
SRCE,SRCE_landbasedwind_class3_moderate_13,22,13,1339,0.0
SRCE,SRCE_landbasedwind_class3_moderate_14,22,14,1340,0.0
SRCE,SRCE_landbasedwind_class3_moderate_15,22,15,1341,0.0
SRCE,SRCE_landbasedwind_class3_moderate_16,22,16,1342,0.0
SRCE,SRCE_landbasedwind_class3_moderate_17,22,17,1343,0.0
SRCE,SRCE_landbasedwind_class3_moderate_18,22,18,1344,0.0
SRCE,SRCE_landbasedwind_class3_moderate_19,22,19,1345,0.0
SRCE,SRCE_landbasedwind_class3_moderate_20,22,20,1346,0.0
SRCE,SRCE_landbasedwind_class3_moderate_21,22,21,1347,0.0
SRCE,SRCE_landbasedwind_class3_moderate_22,22,22,1348,0.0
SRCE,SRCE_landbasedwind_class3_moderate_23,22,23,1349,0.0
SRSE,SRSE_naturalgas_ccccsavgcf_conservative_0,23,0,1350,0.0
SRSE,SRSE_naturalgas_ccavgcf_moderate_0,23,0,1351,0.0
SRSE,SRSE_naturalgas_ctavgcf_moderate_0,23,0,1352,0.0
SRSE,SRSE_battery_moderate_0,23,0,1353,0.0
SRSE,SRSE_nuclear_nuclear_moderate_0,23,0,1354,0.0
SRSE,SRSE_hydrogen_ctavgcf_moderate_0,23,0,1355,0.0
SRSE,SRSE_hydrogen_ccavgcf_moderate_0,23,0,1356,0.0
SRSE,SRSE_utilitypv_class1_moderate_0,23,0,1357,0.0
SRSE,SRSE_utilitypv_class1_moderate_1,23,1,1358,0.0
SRSE,SRSE_utilitypv_class1_moderate_2,23,2,1359,0.0
SRSE,SRSE_utilitypv_class1_moderate_3,23,3,1360,0.0
SRSE,SRSE_utilitypv_class1_moderate_4,23,4,1361,0.0
SRSE,SRSE_utilitypv_class1_moderate_5,23,5,1362,0.0
SRSE,SRSE_utilitypv_class1_moderate_6,23,6,1363,0.0
SRSE,SRSE_utilitypv_class1_moderate_7,23,7,1364,0.0
SRSE,SRSE_utilitypv_class1_moderate_8,23,8,1365,0.0
SRSE,SRSE_utilitypv_class1_moderate_9,23,9,1366,0.0
SRSE,SRSE_landbasedwind_class3_moderate_0,23,0,1367,0.0
SRSE,SRSE_landbasedwind_class3_moderate_1,23,1,1368,0.0
SRSE,SRSE_landbasedwind_class3_moderate_2,23,2,1369,0.0
SRSE,SRSE_landbasedwind_class3_moderate_3,23,3,1370,0.0
SRSE,SRSE_landbasedwind_class3_moderate_4,23,4,1371,0.0
SRSE,SRSE_landbasedwind_class3_moderate_5,23,5,1372,0.0
SRSE,SRSE_landbasedwind_class3_moderate_6,23,6,1373,0.0
SRSE,SRSE_landbasedwind_class3_moderate_7,23,7,1374,0.0
SRSE,SRSE_landbasedwind_class3_moderate_8,23,8,1375,0.0
SRSE,SRSE_landbasedwind_class3_moderate_9,23,9,1376,0.0
SRSE,SRSE_landbasedwind_class3_moderate_10,23,10,1377,0.0
SRSE,SRSE_landbasedwind_class3_moderate_11,23,11,1378,0.0
SRSE,SRSE_landbasedwind_class3_moderate_12,23,12,1379,0.0
SRSE,SRSE_landbasedwind_class3_moderate_13,23,13,1380,0.0
SRSE,SRSE_landbasedwind_class3_moderate_14,23,14,1381,0.0
SRSE,SRSE_landbasedwind_class3_moderate_15,23,15,1382,0.0
SRSE,SRSE_landbasedwind_class3_moderate_16,23,16,1383,0.0
SRSE,SRSE_landbasedwind_class3_moderate_17,23,17,1384,0.0
SRSE,SRSE_landbasedwind_class3_moderate_18,23,18,1385,0.0
SRSE,SRSE_landbasedwind_class3_moderate_19,23,19,1386,0.0
SRSE,SRSE_landbasedwind_class3_moderate_20,23,20,1387,0.0
SRSE,SRSE_landbasedwind_class3_moderate_21,23,21,1388,0.0
SRSE,SRSE_landbasedwind_class3_moderate_22,23,22,1389,0.0
SRSE,SRSE_landbasedwind_class3_moderate_23,23,23,1390,0.0
SRSE,SRSE_offshorewind_class3_moderate_fixed_0_1,23,1,1391,0.0
SRSE,SRSE_offshorewind_class3_moderate_fixed_0_2,23,2,1392,0.0
SRSE,SRSE_offshorewind_class3_moderate_fixed_0_3,23,3,1393,0.0
SRSG,SRSG_naturalgas_ccccsavgcf_conservative_0,24,0,1394,0.0
SRSG,SRSG_naturalgas_ccavgcf_moderate_0,24,0,1395,0.0
SRSG,SRSG_naturalgas_ctavgcf_moderate_0,24,0,1396,0.0
SRSG,SRSG_battery_moderate_0,24,0,1397,0.0
SRSG,SRSG_nuclear_nuclear_moderate_0,24,0,1398,0.0
SRSG,SRSG_hydrogen_ctavgcf_moderate_0,24,0,1399,0.0
SRSG,SRSG_hydrogen_ccavgcf_moderate_0,24,0,1400,0.0
SRSG,SRSG_landbasedwind_class3_moderate_0,24,0,1401,0.0
SRSG,SRSG_landbasedwind_class3_moderate_1,24,1,1402,0.0
SRSG,SRSG_landbasedwind_class3_moderate_2,24,2,1403,0.0
SRSG,SRSG_landbasedwind_class3_moderate_3,24,3,1404,0.0
SRSG,SRSG_landbasedwind_class3_moderate_4,24,4,1405,0.0
SRSG,SRSG_landbasedwind_class3_moderate_5,24,5,1406,0.0
SRSG,SRSG_landbasedwind_class3_moderate_6,24,6,1407,0.0
SRSG,SRSG_landbasedwind_class3_moderate_7,24,7,1408,0.0
SRSG,SRSG_landbasedwind_class3_moderate_8,24,8,1409,0.0
SRSG,SRSG_landbasedwind_class3_moderate_9,24,9,1410,0.0
SRSG,SRSG_landbasedwind_class3_moderate_10,24,10,1411,0.0
SRSG,SRSG_landbasedwind_class3_moderate_11,24,11,1412,0.0
SRSG,SRSG_landbasedwind_class3_moderate_12,24,12,1413,0.0
SRSG,SRSG_landbasedwind_class3_moderate_13,24,13,1414,0.0
SRSG,SRSG_landbasedwind_class3_moderate_14,24,14,1415,0.0
SRSG,SRSG_landbasedwind_class3_moderate_15,24,15,1416,0.0
SRSG,SRSG_landbasedwind_class3_moderate_16,24,16,1417,0.0
SRSG,SRSG_landbasedwind_class3_moderate_17,24,17,1418,0.0
SRSG,SRSG_landbasedwind_class3_moderate_18,24,18,1419,0.0
SRSG,SRSG_landbasedwind_class3_moderate_19,24,19,1420,0.0
SRSG,SRSG_landbasedwind_class3_moderate_20,24,20,1421,0.0
SRSG,SRSG_landbasedwind_class3_moderate_21,24,21,1422,0.0
SRSG,SRSG_landbasedwind_class3_moderate_22,24,22,1423,0.0
SRSG,SRSG_landbasedwind_class3_moderate_23,24,23,1424,0.0
SRSG,SRSG_utilitypv_class1_moderate_0,24,0,1425,0.0
SRSG,SRSG_utilitypv_class1_moderate_1,24,1,1426,0.0
SRSG,SRSG_utilitypv_class1_moderate_2,24,2,1427,0.0
SRSG,SRSG_utilitypv_class1_moderate_3,24,3,1428,0.0
SRSG,SRSG_utilitypv_class1_moderate_4,24,4,1429,0.0
SRSG,SRSG_utilitypv_class1_moderate_5,24,5,1430,0.0
SRSG,SRSG_utilitypv_class1_moderate_6,24,6,1431,0.0
SRSG,SRSG_utilitypv_class1_moderate_7,24,7,1432,0.0
SRSG,SRSG_utilitypv_class1_moderate_8,24,8,1433,0.0
SRSG,SRSG_utilitypv_class1_moderate_9,24,9,1434,0.0
TRE,TRE_naturalgas_ccccsavgcf_conservative_0,25,0,1435,0.0
TRE,TRE_naturalgas_ccavgcf_moderate_0,25,0,1436,0.0
TRE,TRE_naturalgas_ctavgcf_moderate_0,25,0,1437,0.0
TRE,TRE_battery_moderate_0,25,0,1438,0.0
TRE,TRE_nuclear_nuclear_moderate_0,25,0,1439,0.0
TRE,TRE_hydrogen_ctavgcf_moderate_0,25,0,1440,0.0
TRE,TRE_hydrogen_ccavgcf_moderate_0,25,0,1441,0.0
TRE,TRE_landbasedwind_class3_moderate_0,25,0,1442,0.0
TRE,TRE_landbasedwind_class3_moderate_1,25,1,1443,0.0
TRE,TRE_landbasedwind_class3_moderate_2,25,2,1444,0.0
TRE,TRE_landbasedwind_class3_moderate_3,25,3,1445,0.0
TRE,TRE_landbasedwind_class3_moderate_4,25,4,1446,0.0
TRE,TRE_landbasedwind_class3_moderate_5,25,5,1447,0.0
TRE,TRE_landbasedwind_class3_moderate_6,25,6,1448,0.0
TRE,TRE_landbasedwind_class3_moderate_7,25,7,1449,0.0
TRE,TRE_landbasedwind_class3_moderate_8,25,8,1450,0.0
TRE,TRE_landbasedwind_class3_moderate_9,25,9,1451,0.0
TRE,TRE_landbasedwind_class3_moderate_10,25,10,1452,0.0
TRE,TRE_landbasedwind_class3_moderate_11,25,11,1453,0.0
TRE,TRE_landbasedwind_class3_moderate_12,25,12,1454,0.0
TRE,TRE_landbasedwind_class3_moderate_13,25,13,1455,0.0
TRE,TRE_landbasedwind_class3_moderate_14,25,14,1456,0.0
TRE,TRE_landbasedwind_class3_moderate_15,25,15,1457,0.0
TRE,TRE_landbasedwind_class3_moderate_16,25,16,1458,0.0
TRE,TRE_landbasedwind_class3_moderate_17,25,17,1459,0.0
TRE,TRE_landbasedwind_class3_moderate_18,25,18,1460,0.0
TRE,TRE_landbasedwind_class3_moderate_19,25,19,1461,0.0
TRE,TRE_landbasedwind_class3_moderate_20,25,20,1462,0.0
TRE,TRE_landbasedwind_class3_moderate_21,25,21,1463,0.0
TRE,TRE_landbasedwind_class3_moderate_22,25,22,1464,0.0
TRE,TRE_landbasedwind_class3_moderate_23,25,23,1465,0.0
TRE,TRE_utilitypv_class1_moderate_0,25,0,1466,0.0
TRE,TRE_utilitypv_class1_moderate_1,25,1,1467,0.0
TRE,TRE_utilitypv_class1_moderate_2,25,2,1468,0.0
TRE,TRE_utilitypv_class1_moderate_3,25,3,1469,0.0
TRE,TRE_utilitypv_class1_moderate_4,25,4,1470,0.0
TRE,TRE_utilitypv_class1_moderate_5,25,5,1471,0.0
TRE,TRE_utilitypv_class1_moderate_6,25,6,1472,0.0
TRE,TRE_utilitypv_class1_moderate_7,25,7,1473,0.0
TRE,TRE_utilitypv_class1_moderate_8,25,8,1474,0.0
TRE,TRE_utilitypv_class1_moderate_9,25,9,1475,0.0
TRE,TRE_offshorewind_class3_moderate_fixed_0_1,25,1,1476,0.0
TRE,TRE_offshorewind_class3_moderate_fixed_0_2,25,2,1477,0.0
TRE,TRE_offshorewind_class3_moderate_fixed_0_3,25,3,1478,0.0
TRE,TRE_offshorewind_class12_moderate_floating_0_1,25,1,1479,0.0
TRE,TRE_offshorewind_class12_moderate_floating_0_2,25,2,1480,0.0
TRE,TRE_offshorewind_class12_moderate_floating_0_3,25,3,1481,0.0
TRE_WEST,TRE_WEST_naturalgas_ccccsavgcf_conservative_0,26,0,1482,0.0
TRE_WEST,TRE_WEST_naturalgas_ccavgcf_moderate_0,26,0,1483,0.0
TRE_WEST,TRE_WEST_naturalgas_ctavgcf_moderate_0,26,0,1484,0.0
TRE_WEST,TRE_WEST_battery_moderate_0,26,0,1485,0.0
TRE_WEST,TRE_WEST_nuclear_nuclear_moderate_0,26,0,1486,0.0
TRE_WEST,TRE_WEST_hydrogen_ctavgcf_moderate_0,26,0,1487,0.0
TRE_WEST,TRE_WEST_hydrogen_ccavgcf_moderate_0,26,0,1488,0.0
TRE_WEST,TRE_WEST_landbasedwind_class3_moderate_0,26,0,1489,0.0
TRE_WEST,TRE_WEST_landbasedwind_class3_moderate_1,26,1,1490,0.0
TRE_WEST,TRE_WEST_landbasedwind_class3_moderate_2,26,2,1491,0.0
TRE_WEST,TRE_WEST_landbasedwind_class3_moderate_3,26,3,1492,0.0
TRE_WEST,TRE_WEST_landbasedwind_class3_moderate_4,26,4,1493,0.0
TRE_WEST,TRE_WEST_landbasedwind_class3_moderate_5,26,5,1494,0.0
TRE_WEST,TRE_WEST_landbasedwind_class3_moderate_6,26,6,1495,0.0
TRE_WEST,TRE_WEST_landbasedwind_class3_moderate_7,26,7,1496,0.0
TRE_WEST,TRE_WEST_landbasedwind_class3_moderate_8,26,8,1497,0.0
TRE_WEST,TRE_WEST_landbasedwind_class3_moderate_9,26,9,1498,0.0
TRE_WEST,TRE_WEST_landbasedwind_class3_moderate_10,26,10,1499,0.0
TRE_WEST,TRE_WEST_landbasedwind_class3_moderate_11,26,11,1500,0.0
TRE_WEST,TRE_WEST_landbasedwind_class3_moderate_12,26,12,1501,0.0
TRE_WEST,TRE_WEST_landbasedwind_class3_moderate_13,26,13,1502,0.0
TRE_WEST,TRE_WEST_landbasedwind_class3_moderate_14,26,14,1503,0.0
TRE_WEST,TRE_WEST_landbasedwind_class3_moderate_15,26,15,1504,0.0
TRE_WEST,TRE_WEST_landbasedwind_class3_moderate_16,26,16,1505,0.0
TRE_WEST,TRE_WEST_landbasedwind_class3_moderate_17,26,17,1506,0.0
TRE_WEST,TRE_WEST_landbasedwind_class3_moderate_18,26,18,1507,0.0
TRE_WEST,TRE_WEST_landbasedwind_class3_moderate_19,26,19,1508,0.0
TRE_WEST,TRE_WEST_landbasedwind_class3_moderate_20,26,20,1509,0.0
TRE_WEST,TRE_WEST_landbasedwind_class3_moderate_21,26,21,1510,0.0
TRE_WEST,TRE_WEST_landbasedwind_class3_moderate_22,26,22,1511,0.0
TRE_WEST,TRE_WEST_landbasedwind_class3_moderate_23,26,23,1512,0.0
TRE_WEST,TRE_WEST_utilitypv_class1_moderate_0,26,0,1513,0.0
TRE_WEST,TRE_WEST_utilitypv_class1_moderate_1,26,1,1514,0.0
TRE_WEST,TRE_WEST_utilitypv_class1_moderate_2,26,2,1515,0.0
TRE_WEST,TRE_WEST_utilitypv_class1_moderate_3,26,3,1516,0.0
TRE_WEST,TRE_WEST_utilitypv_class1_moderate_4,26,4,1517,0.0
TRE_WEST,TRE_WEST_utilitypv_class1_moderate_5,26,5,1518,0.0
TRE_WEST,TRE_WEST_utilitypv_class1_moderate_6,26,6,1519,0.0
TRE_WEST,TRE_WEST_utilitypv_class1_moderate_7,26,7,1520,0.0
TRE_WEST,TRE_WEST_utilitypv_class1_moderate_8,26,8,1521,0.0
TRE_WEST,TRE_WEST_utilitypv_class1_moderate_9,26,9,1522,0.0
